source,page
Little_penguin,Wayback_Machine
Little_penguin,ISBN_(identifier)
Prehistoric,Neanderthal
Prehistoric,Anatomically_modern_humans
Prehistoric,Homo_sapiens_sapiens
Prehistoric,Omo_remains
Prehistoric,Clothing
Prehistoric,Toba_catastrophe_theory
Prehistoric,Homo_sapiens
Prehistoric,Siberia
Prehistoric,Alaska
Prehistoric,Behavioral_modernity
Prehistoric,Language
Prehistoric,Upper_Paleolithic
Prehistoric,Ch%C3%A2telperronian
Prehistoric,Southern_Australia
Prehistoric,Indigenous_Australian
Emperor_penguin,Animal_Diversity_Web
Emperor_penguin,ARKive
Emperor_penguin,BirdLife_International
Emperor_penguin,BirdLife_Australia
Emperor_penguin,Barcode_of_Life_Data_System
Emperor_penguin,EBird
Emperor_penguin,EPPO_Code
Emperor_penguin,Fossilworks
Emperor_penguin,Global_Biodiversity_Information_Facility
Emperor_penguin,INaturalist
Emperor_penguin,Interim_Register_of_Marine_and_Nonmarine_Genera
Emperor_penguin,Integrated_Taxonomic_Information_System
Emperor_penguin,IUCN_Red_List
Emperor_penguin,National_Center_for_Biotechnology_Information
Subantarctic,Carbon_sink
Subantarctic,Carbon_dioxide_in_Earth%27s_atmosphere
Subantarctic,Climate_change
Subantarctic,Antarctic_realm
Subantarctic,Antarctic_Floristic_Kingdom
Subantarctic,Biota_(ecology)
Subantarctic,Endemism
Subantarctic,Genus
Subantarctic,Species
Subantarctic,Flora
Subantarctic,Fauna
Oxford_English_Dictionary,Century_Dictionary
Oxford_English_Dictionary,American_English
Oxford_English_Dictionary,The_American_Heritage_Dictionary_of_the_English_Language
Oxford_English_Dictionary,Dictionary_of_American_English
Oxford_English_Dictionary,Dictionary_of_American_Regional_English
Spanish_language,Melilla
Spanish_language,Canary_Islands
Convergent_evolution,Glycoside_hydrolase_family_19
Convergent_evolution,Glucanase
Convergent_evolution,RNASET2
Convergent_evolution,Chitinase
Convergent_evolution,Enzyme
Convergent_evolution,Pathogenesis-related_protein
French_language,Languages_of_North_America
French_language,Languages_of_South_America
French_language,Languages_of_the_Caribbean
French_language,French_language_in_Canada
French_language,Stop_sign
French_language,Quebec
French_language,Montreal
French_language,New_Brunswick
Northern_Hemisphere,Wakhjir_Pass
Northern_Hemisphere,Far_East
Northern_Hemisphere,Ring_of_Fire
Northern_Hemisphere,Asia-Pacific
Northern_Hemisphere,Tropical_Asia
Northern_Hemisphere,North_Asia
Northern_Hemisphere,Siberia
Northern_Hemisphere,Arctic
Breton_language,Ofis_Publik_ar_Brezhoneg
Breton_language,OCLC_(identifier)
Breton_language,ISBN_(identifier)
Breton_language,ISBN_(identifier)
Breton_language,Doi_(identifier)
Breton_language,ISBN_(identifier)
Breton_language,"Santa_Barbara,_California"
Breton_language,Al_Jazeera
Breton_language,Pays_de_la_Loire
Great_auk,Doi_(identifier)
Great_auk,Auk_(journal)
Great_auk,University_of_California_Press
Great_auk,Doi_(identifier)
Great_auk,JSTOR_(identifier)
Great_auk,Auk_(journal)
Great_auk,Doi_(identifier)
Welsh_language,Morphology_(linguistics)
Welsh_language,Insular_Celtic_languages
Welsh_language,Consonant_mutation
Welsh_language,Inflected_preposition
Welsh_language,Preposition
Welsh_language,Personal_pronoun
Welsh_language,Object_(grammar)
National_Center_for_Biotechnology_Information,NSWFlora
National_Center_for_Biotechnology_Information,FloraNT
National_Center_for_Biotechnology_Information,New_Zealand_Plant_Conservation_Network
National_Center_for_Biotechnology_Information,Ohio_Department_of_Natural_Resources
National_Center_for_Biotechnology_Information,Plants_for_a_Future
Penguin,Sister_group
Penguin,Puffin
Penguin,Convergent_evolution
Penguin,Aquatic_ecosystem
Penguin,Wing
Penguin,Plumage
Penguin,Tail
Penguin,Countershading
Penguin,Camouflage
Penguin,Wing
Penguin,Orca
Penguin,Leopard_seal
Penguin,Hearing_(sense)
Penguin,Seabird_colony
Penguin,Nearsighted
Penguin,Gentoo_penguin
Little_penguin,Wikispecies
Little_penguin,John_Gould
Little_penguin,The_Birds_of_Australia_(Gould)
Little_penguin,Penguin
Little_penguin,Order_(biology)
Little_penguin,Family_(biology)
Little_penguin,Genus
Prehistoric,Sydney
Prehistoric,Perth
Prehistoric,Melbourne
Prehistoric,Aurignacian
Prehistoric,Cave_paintings
Prehistoric,Parietal_art
Prehistoric,Chauvet_Cave
Prehistoric,Reindeer
Prehistoric,Gravettian
Prehistoric,Last_Glacial_Maximum
Prehistoric,Late_Glacial_Maximum
Emperor_penguin,SeaLifeBase
Emperor_penguin,World_Register_of_Marine_Species
Emperor_penguin,Xeno-canto
Emperor_penguin,BNF_(identifier)
Emperor_penguin,GND_(identifier)
Emperor_penguin,LCCN_(identifier)
Emperor_penguin,Emperor_penguin
Emperor_penguin,Emperor_penguin
Emperor_penguin,Main_Page
Subantarctic,Heard_Island_and_McDonald_Islands
Subantarctic,Volcanism
Subantarctic,Climate_change_(general_concept)
Subantarctic,Lava
Subantarctic,Satellite_imagery
Subantarctic,Global_warming
Subantarctic,Retreat_of_glaciers_since_1850
Oxford_English_Dictionary,Encarta_Webster%27s_Dictionary
Oxford_English_Dictionary,New_Oxford_American_Dictionary
Oxford_English_Dictionary,Oxford_American_Dictionary
Oxford_English_Dictionary,Random_House_Webster%27s_Unabridged_Dictionary
Oxford_English_Dictionary,Webster%27s_New_World_Dictionary
Oxford_English_Dictionary,Webster%27s_Third_New_International_Dictionary
Oxford_English_Dictionary,World_Book_Dictionary
Spanish_language,Morocco
Spanish_language,Angola
Spanish_language,Cold_War
Spanish_language,South_Sudan
Spanish_language,Western_Sahara
Spanish_language,Spanish_Sahara
Spanish_language,Sahrawi_Arab_Democratic_Republic
Spanish_language,Chavacano
Spanish_language,Spanish_language_in_the_Philippines
Spanish_language,La_Solidaridad
Spanish_language,Juan_Luna
Spanish_language,Ilustrado
Spanish_language,Philippines
Convergent_evolution,Thaumatin
Convergent_evolution,Amino_acid
Convergent_evolution,Homologous_gene
Convergent_evolution,Arabidopsis_thaliana
Convergent_evolution,Angiosperm
French_language,Manitoba
French_language,Northwest_Territories
French_language,Nunavut
French_language,Yukon
French_language,Ontario
French_language,French_Language_Services_Act
Northern_Hemisphere,Arctic_Circle
Northern_Hemisphere,Inner_Asia
Northern_Hemisphere,Northeast_Asia
Northern_Hemisphere,Ural_(region)
Northern_Hemisphere,Ural_Mountains
Northern_Hemisphere,Far_East
Northern_Hemisphere,Russian_Far_East
Northern_Hemisphere,Okhotsk%E2%80%93Manchurian_taiga
Northern_Hemisphere,Beringia
Breton_language,Brittany_(administrative_region)
Great_auk,JSTOR_(identifier)
Great_auk,The_Auk
Great_auk,JSTOR_(identifier)
Great_auk,Doi_(identifier)
Great_auk,James_Tuck_(archaeologist)
Great_auk,ISBN_(identifier)
Great_auk,The_Auk
Welsh_language,Grammatical_gender
Welsh_language,Grammatical_case
Welsh_language,Grammatical_number
Welsh_language,Singulative_number
Welsh_language,Auxiliary_verb
National_Center_for_Biotechnology_Information,The_Plant_List
National_Center_for_Biotechnology_Information,Plazi
National_Center_for_Biotechnology_Information,Plants_of_the_World_Online
National_Center_for_Biotechnology_Information,Reptile_Database
National_Center_for_Biotechnology_Information,Royal_Horticultural_Society
National_Center_for_Biotechnology_Information,South_African_National_Biodiversity_Institute
National_Center_for_Biotechnology_Information,SeaLifeBase
National_Center_for_Biotechnology_Information,CITES
National_Center_for_Biotechnology_Information,Species_Profile_and_Threats_Database
National_Center_for_Biotechnology_Information,New_York_Botanical_Garden
National_Center_for_Biotechnology_Information,Tree_of_Life_Web_Project
National_Center_for_Biotechnology_Information,Tropicos
National_Center_for_Biotechnology_Information,National_Herbarium_of_Victoria
Penguin,Emperor_penguin
Penguin,Down_feather
Penguin,Filoplume
Penguin,Supraorbital_gland
Little_penguin,Species
Little_penguin,Aptenodytes
Little_penguin,King_penguin
Little_penguin,Emperor_penguin
Little_penguin,Pygoscelis
Little_penguin,Ad%C3%A9lie_penguin
Little_penguin,Chinstrap_penguin
Little_penguin,Gentoo_penguin
Little_penguin,Eudyptula
Little_penguin,White-flippered_penguin
Prehistoric,Magdalenian
Prehistoric,Paleo-Indians
Prehistoric,Pre-Clovis
Prehistoric,Prehistoric_migration_and_settlement_of_the_Americas_from_Asia
Prehistoric,Doln%C3%AD_V%C4%9Bstonice_(archaeology)
Prehistoric,Mammoth
Prehistoric,Doln%C3%AD_V%C4%9Bstonice
Prehistoric,Moravia
Prehistoric,Czech_Republic
Prehistoric,Ohalo_II
Emperor_penguin,Main_Page
Subantarctic,Ecoregion
Subantarctic,Moraine
Subantarctic,Lagoon
Subantarctic,Penguin
Subantarctic,Petrel
Subantarctic,Elephant_seal
Subantarctic,Fur_seal
Subantarctic,Seabird
Subantarctic,Marine_mammal
Subantarctic,Benthic_zone
Subantarctic,Coral
Subantarctic,Sponge
Oxford_English_Dictionary,British_English
Oxford_English_Dictionary,Chambers_Dictionary
Oxford_English_Dictionary,Collins_English_Dictionary
Oxford_English_Dictionary,Concise_Oxford_English_Dictionary
Oxford_English_Dictionary,Compact_Oxford_English_Dictionary_of_Current_English
Oxford_English_Dictionary,Shorter_Oxford_English_Dictionary
Spanish_language,History_of_the_Philippines_(1521%E2%80%931898)
Spanish_language,Ilustrados
Spanish_language,Insular_Government_of_the_Philippine_Islands
Spanish_language,Spanish%E2%80%93American_War
Spanish_language,Filipino_language
Spanish_language,Tagalog_language
Spanish_language,Philippine_Revolutionary_Army
Convergent_evolution,C4_photosynthesis
Convergent_evolution,Ancestral_reconstruction
French_language,Eastern_Ontario
French_language,Northern_Ontario
French_language,Nova_Scotia
French_language,Port_au_Port_Peninsula
French_language,Newfoundland_French
French_language,Ottawa
French_language,Gatineau
French_language,French-based_creole_languages
Northern_Hemisphere,Chukchi_Peninsula
Northern_Hemisphere,Kamchatka_Peninsula
Northern_Hemisphere,Far_North_(Russia)
Northern_Hemisphere,Tartary
Northern_Hemisphere,Siberia
Northern_Hemisphere,Baikalia
Northern_Hemisphere,Lake_Baikal
Breton_language,Roparz_Hemon
Breton_language,Michael_Everson
Breton_language,ISBN_(identifier)
Breton_language,ISBN_(identifier)
Breton_language,ISBN_(identifier)
Breton_language,ISBN_(identifier)
Great_auk,Doi_(identifier)
Great_auk,JSTOR_(identifier)
Great_auk,ELife
Great_auk,Doi_(identifier)
Great_auk,PMC_(identifier)
Welsh_language,Grammatical_conjugation
Welsh_language,Welsh_syntax
Welsh_language,Verb%E2%80%93subject%E2%80%93object
Welsh_language,Auxiliary_verb
Welsh_language,Verbnoun
Welsh_language,Imperfect
Welsh_language,Periphrastic
Welsh_language,Future_tense
Welsh_language,Conditional_mood
Welsh_language,Preterite
Welsh_language,Inflected_language
Welsh_language,Welsh_numerals
National_Center_for_Biotechnology_Information,World_Checklist_of_Selected_Plant_Families
National_Center_for_Biotechnology_Information,World_Flora_Online
National_Center_for_Biotechnology_Information,World_Register_of_Marine_Species
National_Center_for_Biotechnology_Information,World_Spider_Catalog
National_Center_for_Biotechnology_Information,Xeno-canto
National_Center_for_Biotechnology_Information,ZooBank
National_Center_for_Biotechnology_Information,EMonocot
National_Center_for_Biotechnology_Information,World_Spider_Catalog
Penguin,Great_auk
Penguin,Convergent_evolution
Penguin,Isabelline_(colour)
Penguin,Ad%C3%A9lie_penguin
Penguin,Gourdin_Island
Penguin,Isabelline_(colour)
Penguin,List_of_Sphenisciformes_by_population
Penguin,Antarctica
Penguin,Temperate
Penguin,Gal%C3%A1pagos_penguin
Little_penguin,Banded_penguin
Little_penguin,Magellanic_penguin
Little_penguin,Humboldt_penguin
Little_penguin,Galapagos_penguin
Little_penguin,African_penguin
Little_penguin,Megadyptes
Little_penguin,Yellow-eyed_penguin
Little_penguin,Waitaha_penguin
Little_penguin,Crested_penguin
Little_penguin,Fiordland_penguin
Prehistoric,Wisent
Prehistoric,Sahara
Prehistoric,Aquifer
Prehistoric,Mesolithic
Prehistoric,Epipaleolithic
Prehistoric,Natufian_culture
Prehistoric,Rye
Prehistoric,Levant
Prehistoric,Eastern_Mediterranean
Subantarctic,Barnacle
Subantarctic,Echinoderm
Subantarctic,Retreat_of_glaciers_since_1850
Subantarctic,Glacier_mass_balance
Subantarctic,San_Rafael_Glacier
Subantarctic,San_Quint%C3%ADn_Glacier
Subantarctic,Retreat_of_glaciers_since_1850
Subantarctic,Andes_mountains
Subantarctic,South_America
Oxford_English_Dictionary,Historical_Thesaurus_of_English
Oxford_English_Dictionary,Oxford_Dictionary_of_English
Oxford_English_Dictionary,Penguin_English_Dictionary
Oxford_English_Dictionary,Canadian_English
Oxford_English_Dictionary,Canadian_Oxford_Dictionary
Oxford_English_Dictionary,Dictionary_of_Canadianisms_on_Historical_Principles
Oxford_English_Dictionary,Dictionary_of_Newfoundland_English
Oxford_English_Dictionary,Gage_Canadian_Dictionary
Oxford_English_Dictionary,List_of_Canadian_English_dictionaries
Oxford_English_Dictionary,Australian_English
Spanish_language,Ferdinand_Marcos
Spanish_language,Gloria_Macapagal-Arroyo
Spanish_language,Chavacano
Spanish_language,Languages_of_the_Philippines
Spanish_language,Mexican_Spanish
Spanish_language,New_Spain
Spanish_language,Easter_Island
Spanish_language,Rapa_Nui_National_Park
Convergent_evolution,Natural_selection
Convergent_evolution,Phylogenetic
Convergent_evolution,Brownian_motion
Convergent_evolution,Ornstein%E2%80%93Uhlenbeck_process
Convergent_evolution,A_priori_knowledge
Convergent_evolution,Incomplete_lineage_sorting
Convergent_evolution,Carcinisation
Convergent_evolution,Evolutionary_developmental_biology
French_language,Louisiana
French_language,Maine
French_language,Vermont
French_language,New_Hampshire
French_language,Louisiana_French
French_language,Louisiana_Creole_French
French_language,New_England_French
French_language,Canadian_French
French_language,New_England
French_language,Missouri_French
French_language,Missouri
French_language,Illinois
Northern_Hemisphere,Baraba_steppe
Northern_Hemisphere,Khatanga_Gulf
Northern_Hemisphere,Transbaikal
Northern_Hemisphere,Western_Siberia
Northern_Hemisphere,Amur
Breton_language,Dublin_Institute_for_Advanced_Studies
Breton_language,ISBN_(identifier)
Breton_language,ISBN_(identifier)
Breton_language,ISBN_(identifier)
Breton_language,ISBN_(identifier)
Breton_language,ISBN_(identifier)
Breton_language,ISBN_(identifier)
Breton_language,Wikisource
Breton_language,Wiktionary
Breton_language,Ofis_Publik_ar_Brezhoneg
Breton_language,Celtic_languages
Breton_language,Continental_Celtic_languages
Breton_language,Hispano-Celtic_languages
Great_auk,PMID_(identifier)
Great_auk,ISBN_(identifier)
Great_auk,ISBN_(identifier)
Great_auk,Doi_(identifier)
Great_auk,Doi_(identifier)
Great_auk,ISBN_(identifier)
Great_auk,Doi_(identifier)
Great_auk,PMC_(identifier)
Great_auk,PMID_(identifier)
Great_auk,ISBN_(identifier)
Great_auk,ISBN_(identifier)
Great_auk,ISBN_(identifier)
Great_auk,ISBN_(identifier)
Welsh_language,Vigesimal
Welsh_language,Welsh_morphology
Welsh_language,Grammatical_gender
Welsh_language,Dialect
Welsh_language,Vowel
Welsh_language,Kingdom_of_Gwynedd
National_Center_for_Biotechnology_Information,CANTIC_(identifier)
National_Center_for_Biotechnology_Information,GND_(identifier)
National_Center_for_Biotechnology_Information,ISNI_(identifier)
National_Center_for_Biotechnology_Information,LCCN_(identifier)
National_Center_for_Biotechnology_Information,NKC_(identifier)
Penguin,Gal%C3%A1pagos_Islands
Penguin,Humboldt_Current
Penguin,Bergmann%27s_Rule
Penguin,Angola
Penguin,Antarctica
Penguin,Argentina
Little_penguin,Snares_penguin
Little_penguin,Erect-crested_penguin
Little_penguin,Southern_rockhopper_penguin
Little_penguin,Northern_rockhopper_penguin
Little_penguin,Royal_penguin
Little_penguin,Macaroni_penguin
Little_penguin,Eudyptes_warhami
Little_penguin,Birds_of_New_Zealand
Little_penguin,New_Zealand_bellbird
Little_penguin,Pipipi
Little_penguin,Buff-banded_rail
Prehistoric,Neolithic
Prehistoric,Figs
Prehistoric,Parthenocarpic
Prehistoric,Neolithic
Prehistoric,Gilgal_I
Prehistoric,Jordan_Valley_(Middle_East)
Prehistoric,Jericho
Prehistoric,Wheat
Prehistoric,Barley
Prehistoric,Legume
Prehistoric,G%C3%B6bekli_Tepe
Prehistoric,Southeastern_Anatolia_Region
Prehistoric,Pre-pottery_Neolithic_A
Prehistoric,Mesopotamia
Prehistoric,Iraq
Prehistoric,Beer
Prehistoric,Gruel
Prehistoric,Soup
Subantarctic,Nevado_del_Ruiz
Subantarctic,Colombia
Subantarctic,Quelccaya_Ice_Cap
Subantarctic,Qori_Kalis_Glacier
Subantarctic,Peru
Subantarctic,Chacaltaya
