source,target
Earth%27s_orbit,Outline_of_Earth
Earth%27s_orbit,Earth%27s_orbit
Chordate,Onychophora
Chordate,Tactopoda
Chordate,Arthropod
Taxonomy_(biology),Nepenthes_smilesii
Taxonomy_(biology),Pitcher_plant
Taxonomy_(biology),Zoology
Taxonomy_(biology),Nomenclature
Taxonomy_(biology),Superfamily_(taxonomy)
Carboniferous,Sarcopterygii
Carboniferous,Rhizodont
Carboniferous,Ctenodus
Carboniferous,Acanthodes
Carboniferous,Gyracanthus
Carboniferous,Shark
Carboniferous,Evolutionary_radiation
Carboniferous,Placodermi
Bird,Bradley_C._Livezey
Bird,Alpha_taxonomy
Bird,Anatidae
Bird,Cenozoic
Bird,Evolutionary_radiation
Bird,Molecular_clocks
Bird,List_of_birds
Animal,Cleavage_(embryo)
Animal,Archenteron
Animal,Schizocoely
Animal,Enterocoely
Animal,Starfish
Animal,Sea_urchin
Animal,Sea_cucumber
Animal,Vertebrates
Megaannum,Philosophical_presentism
Megaannum,Static_interpretation_of_time
Megaannum,Temporal_finitism
Megaannum,Temporal_parts
Megaannum,The_Unreality_of_Time
Megaannum,Accounting_period
Megaannum,Chronemics
Holocene,Control_of_fire_by_early_humans
Holocene,Basket
Holocene,Cooking
Holocene,Earth_oven
Holocene,Granary
Holocene,Grinding_slab
Penguin,Hongshanornithidae
Penguin,Gansus
Penguin,Ichthyornithes
Penguin,Hesperornithes
Penguin,Lithornithidae
Penguin,Moa
Penguin,Elephant_bird
Penguin,Gastornithiformes
Sun,Sp%C3%B6rer%27s_law
Sun,Babcock_Model
Sun,Toroidal_and_poloidal
Sun,Interplanetary_magnetic_field
Earth,Andean-Saharan_glaciation
Earth,Karoo_Ice_Age
Earth,Quaternary_glaciation
Earth,Timeline_of_glaciation
Earth,Francevillian_biota
Earth,Myr
Flight_feather,Phasianinae
Flight_feather,Neoaves
Flight_feather,Columbea
Flight_feather,Columbimorphae
Season,Bhadrapada
Season,Ashvin
Season,Kartika_(month)
Season,Maargashirsha
Season,Pushya
Season,Maagha
Season,Phalguna
Chordate,Tardigrade
Chordate,Spiralia
Chordate,Gnathifera_(clade)
Chordate,Chaetognatha
Chordate,Gnathostomulid
Chordate,Limnognathia
Taxonomy_(biology),Subspecies
Taxonomy_(biology),International_Code_of_Zoological_Nomenclature
Taxonomy_(biology),Phycology
Taxonomy_(biology),Mycology
Taxonomy_(biology),Botany
Carboniferous,Niche_(ecology)
Carboniferous,Stethacanthus
Carboniferous,Dermal_denticle
Carboniferous,Akmonistion
Carboniferous,Falcatus
Bird,Cladogram
Bird,Chicken
Bird,Duck
Bird,Mirandornithes
Bird,Gruimorphae
Bird,Rail_(bird)
Bird,Crane_(bird)
Bird,Wader
Bird,Swift_(bird)
Animal,Vertebral_column
Animal,Amphibia
Animal,Reptile
Animal,Hemichordata
Animal,Ecdysis
Megaannum,Generation_time
Megaannum,Mental_chronometry
Megaannum,Duration_(music)
Megaannum,Procrastination
Megaannum,Punctuality
Holocene,Ground_stone
Holocene,Hearth
Holocene,Mano_(stone)
Holocene,Metate
Holocene,Mortar_and_pestle
Holocene,Pottery
Holocene,Quern-stone
Penguin,Human_uses_of_birds
Penguin,Bird_ringing
Penguin,Ornithology
Penguin,Ornithomancy
Penguin,Bird_collections
Penguin,Birdwatching
Penguin,Big_year
Sun,Magnetohydrodynamics
Sun,Archimedean_spiral
Sun,Solar_variation
Sun,Solar_flares
Sun,Coronal_mass_ejections
Sun,Coronal_holes
Sun,Aurora_(astronomy)
Earth,Origin_of_Life
Earth,Evolutionary_history_of_life
Earth,Chemical_reaction
Earth,Last_universal_common_ancestor
Earth,Photosynthesis
Earth,Molecular_oxygen
Flight_feather,Columbiformes
Flight_feather,Mesite
Flight_feather,Sandgrouse
Flight_feather,Mirandornithes
Flight_feather,Passerea
Season,Bengali_Calendar
Season,Falgun
Season,Choitro
Season,Spring_(Season)
Season,Boishakh
Season,Joishtho
Chordate,Syndermata
Chordate,Rotifer
Chordate,Acanthocephala
Chordate,Platytrochozoa
Chordate,Mesozoa
Chordate,Orthonectida
Chordate,Dicyemida
Chordate,Monoblastozoa
Taxonomy_(biology),"International_Code_of_Nomenclature_for_algae,_fungi,_and_plants"
Taxonomy_(biology),Binomial_nomenclature
Carboniferous,Labyrinthodont
Carboniferous,Lepospondyli
Carboniferous,Loxomma
Carboniferous,Eogyrinus
Carboniferous,Proterogyrinus
Carboniferous,Ophiderpeton
Carboniferous,Amphibamus
Bird,Hummingbird
Bird,Nightjar
Bird,Columbaves
Bird,Ardeae
Bird,Eurypygimorphae
Bird,Sunbittern
Bird,Kagu
Animal,Exuviae
Animal,Segmentation_(biology)
Animal,Phenotypic_trait
Animal,Tardigrada
Animal,Nematomorpha
Animal,Kinorhyncha
Megaannum,Temporal_database
Megaannum,Term_(time)
Megaannum,Time_discipline
Megaannum,Time_management
Megaannum,Time_perception
Megaannum,Specious_present
Holocene,Prehistoric_storage_pits
Holocene,Hunting_hypothesis
Holocene,Arrow
Holocene,Boomerang
Holocene,Throwing_stick
Holocene,Bow_and_arrow
Holocene,History_of_archery
Penguin,Bird_feeding
Penguin,Bird_conservation
Penguin,Aviculture
Penguin,Waterfowl_hunting
Penguin,Cockfight
Penguin,Pigeon_racing
Penguin,Falconry
Sun,Electric_power
Sun,Space_weather
Sun,Maunder_minimum
Sun,Little_Ice_Age
Sun,Tree_ring
Sun,Ice_age
Sun,Milankovitch_cycles
Earth,Ozone_layer
Earth,Endosymbiotic_theory
Earth,Colony_(biology)
Earth,Ultraviolet_radiation
Earth,Fossil
Earth,Microbial_mat
Earth,Sandstone
Flight_feather,Otidimorphae
Flight_feather,Cuckoo
Flight_feather,Turaco
Flight_feather,Bustard
Flight_feather,Strisores
Flight_feather,Caprimulgiformes
Flight_feather,Steatornithiformes
Flight_feather,Podargiformes
Season,Asharh
Season,Srabon
Season,Bhadro
Season,Ashwin
Season,Ogrohayon
Season,Poush
Season,Magh_(Bengali_calendar)
Season,Tamil_calendar
Season,Hedgehog
Season,Global_warming
Season,Oceanic_climate
Chordate,Rouphozoa
Chordate,Flatworm
Chordate,Gastrotrich
Chordate,Lophotrochozoa
Chordate,Symbion
Chordate,Annelid
Chordate,Mollusca
Chordate,Kryptotrochozoa
Chordate,Nemertea
Taxonomy_(biology),Homonym_(biology)
Taxonomy_(biology),Type_(biology)
Taxonomy_(biology),Quantitative_property
Taxonomy_(biology),Qualitative_property
Carboniferous,Hyloplesion
Carboniferous,Dendrerpeton
Carboniferous,Tuditanus
Carboniferous,Anthracosaurus
Carboniferous,Tetrapod
Carboniferous,Sauropsida
Carboniferous,Hylonomus
Carboniferous,Synapsid
Carboniferous,Archaeothyris
Carboniferous,Reptile
Bird,Aequornithes
Bird,Loon
Bird,Austrodyptornithes
Bird,Albatross
Bird,Petrel
Bird,Booby
Bird,Cormorant
Bird,Pelican
Bird,Heron
Animal,Priapulida
Animal,Loricifera
Animal,Spiral_cleavage
Animal,Rouphozoa
Animal,Gastrotrich
Megaannum,Time-tracking_software
Megaannum,Time-use_research
Megaannum,Time-based_currency
Megaannum,Time_value_of_money
Megaannum,Time_clock
Megaannum,Timesheet
Megaannum,Yesterday_(time)
Megaannum,Tomorrow_(time)
Megaannum,Geologic_time_scale
Holocene,Spear
Holocene,Spear-thrower
Holocene,Baton_fragment_(Palart_310)
Holocene,Harpoon
Holocene,Woomera_(spear-thrower)
Holocene,Sch%C3%B6ningen_spears
Holocene,Projectile_point
Holocene,Arrowhead
Holocene,Bare_Island_projectile_point
Penguin,Pheasantry
Penguin,Oology
Penguin,List_of_birds
Penguin,List_of_bird_genera
Sun,Computer_simulation
Sun,Nucleocosmochronology
Sun,Radiometric_dating
Sun,Meteorite
Sun,Iron-60
Sun,Shock_wave
Earth,Western_Australia
Earth,Biogenic_substance
Earth,Graphite
Flight_feather,Apodiformes
Flight_feather,Opisthocomiformes
Flight_feather,Opisthocomidae
Flight_feather,Cursorimorphae
Flight_feather,Charadriiformes
Flight_feather,Gruiformes
Season,Crocus
Season,British_Columbia
Season,British_Isles
Season,Midwest
Season,Europe
Season,Indigenous_Australian_seasons
Season,Growing_season
Season,Cree
Season,Noongar
Season,Nicaragua
Chordate,Lophophorata
Chordate,Bryozoa
Chordate,Entoprocta
Chordate,Brachiozoa
Taxonomy_(biology),DNA_sequence
Taxonomy_(biology),Author_citation_(botany)
Taxonomy_(biology),Author_citation_(zoology)
Taxonomy_(biology),Asian_elephant
Carboniferous,Bird
Carboniferous,Mammal
Carboniferous,Protorothyrididae
Bird,Ibis
Bird,Telluraves
Bird,Afroaves
Bird,Accipitrimorphae
Animal,Nemertea
Animal,Entoprocta
Animal,Snail
Megaannum,Age_(geology)
Megaannum,Chronozone
Megaannum,Eon_(geology)
Megaannum,Epoch_(geology)
Megaannum,Era_(geology)
Megaannum,Geological_period
Holocene,Cascade_point
Holocene,Clovis_point
Holocene,Creswellian_culture
Holocene,Cumberland_point
Holocene,Eden_point
Holocene,Folsom_point
Holocene,Lamoka_projectile_point
Holocene,Manis_Mastodon_Site
Penguin,Glossary_of_bird_terms
Penguin,List_of_birds_by_population
Penguin,Lists_of_birds_by_region
Penguin,List_of_recently_extinct_bird_species
Penguin,List_of_Late_Quaternary_prehistoric_bird_species
Sun,Conservation_of_angular_momentum
Sun,HD_162826
Earth,Metasediment
Earth,Western_Greenland
Earth,Biotic_material
Earth,Australia
Earth,Microorganism
Flight_feather,Phaethontimorphae
Season,Indian_ocean
Season,Western_Australia
Season,Northern_Territory
Season,Arctic_Circle
Season,Antarctic_Circle
Season,Midnight_sun
Season,Polar_night
Chordate,Brachiopod
Chordate,Phoronid
Chordate,Hexactinellid
Chordate,Demosponge
Chordate,Calcareous_sponge
Chordate,Homoscleromorpha
Chordate,Anthozoa
Taxonomy_(biology),List_of_botanists_by_author_abbreviation
Taxonomy_(biology),Phenetics
Taxonomy_(biology),Plesiomorph
Taxonomy_(biology),Neighbor_joining
Taxonomy_(biology),Bayesian_inference
Taxonomy_(biology),Taxonomic_database
Carboniferous,Captorhinidae
Carboniferous,Araeoscelidia
Carboniferous,Family_(biology)
Carboniferous,Pelycosaur
Carboniferous,Pederpes
Carboniferous,Petrolacosaurus
Bird,Hawk
Bird,Coraciimorphae
Bird,Cavitaves
Bird,Picocoraciae
Bird,Hornbill
Bird,Picodynastornithes
Bird,Kingfisher
Animal,Clam
Animal,Squid
Animal,Earthworm
Animal,Lugworm
Animal,Leech
Megaannum,Geochronology
Megaannum,Geological_history_of_Earth
Megaannum,Time_in_physics
Holocene,Plano_point
Holocene,Transverse_arrowhead
Holocene,Game_drive_system
Holocene,Buffalo_jump
Holocene,Industry_(archaeology)
Holocene,Oldowan
Holocene,Acheulean
Holocene,Mousterian
Penguin,List_of_individual_birds
Penguin,List_of_fictional_birds
Penguin,Palaeognathae
Sun,HD_186302
Sun,Solar_luminosity
Sun,Tonne
Sun,Solar_radiation
Sun,Molecular_weight
Sun,Hydrogen_atom
Sun,Virial_theorem
Earth,Neoproterozoic
Earth,Snowball_Earth
Earth,Extinction_event
Earth,Holocene_extinction
Earth,Cretaceous%E2%80%93Paleogene_extinction_event
Earth,Chicxulub_impactor
Earth,Insect
Flight_feather,Tropicbird
Flight_feather,Eurypygiformes
Flight_feather,Aequornithes
Flight_feather,Penguin
Flight_feather,Procellariiformes
Flight_feather,Suliformes
Flight_feather,Pelecaniformes
Season,"Alert,_Nunavut"
Season,Ellesmere_Island
Season,Canada
Season,Nautical_mile
Chordate,Hexacorallia
Chordate,Octocorallia
Chordate,Ceriantharia
Chordate,Medusozoa
Chordate,Myxozoa
Taxonomy_(biology),Database
Taxonomy_(biology),Automated_species_identification
Taxonomy_(biology),Bacterial_taxonomy
Taxonomy_(biology),Cluster_analysis
Taxonomy_(biology),Consortium_for_the_Barcode_of_Life
Taxonomy_(biology),Consortium_of_European_Taxonomic_Facilities
Taxonomy_(biology),Dendrogram
Carboniferous,Diapsid
Carboniferous,Fungi
Bird,Woodpecker
Bird,Australaves
Bird,Eufalconimorphae
Bird,Psittacopasserae
Bird,Charles_Sibley
Bird,Jon_Ahlquist
Bird,List_of_sequenced_animal_genomes
Animal,Trochophore
Animal,History_of_zoology_(through_1859)
Animal,History_of_zoology_since_1859
Animal,Jean-Baptiste_de_Lamarck
Animal,Classical_era
Animal,Scala_naturae
Animal,Aristotle
Animal,Hierarchical
Megaannum,Absolute_space_and_time
Megaannum,Arrow_of_time
Megaannum,Chronon
Megaannum,Coordinate_time
Megaannum,Imaginary_time
Megaannum,Planck_epoch
Megaannum,Proper_time
Holocene,Aurignacian
Holocene,Cupstone
Holocene,Fire_hardening
Holocene,Gravettian
Holocene,Hafting
Holocene,Hand_axe
Holocene,Grooves_(archaeology)
Holocene,Langdale_axe_industry
Penguin,Struthionidae
Penguin,Rheidae
Penguin,Tinamou
Penguin,Kiwi_(bird)
Penguin,Casuariiformes
Penguin,Neognathae
Penguin,Galloanserae
Penguin,Anseriformes
Sun,Subgiant
Sun,Red_giant_branch
Sun,Hertzsprung%E2%80%93Russell_diagram
Sun,Degenerate_matter
Sun,Helium_flash
Earth,Lizard
Earth,Bird
Earth,Human_evolution
Earth,History_of_agriculture
Earth,List_of_ancient_civilizations
Earth,Human_impact_on_the_environment
Earth,Future_of_Earth
Earth,Global_catastrophic_risk
Earth,Carbonate%E2%80%93silicate_cycle
Flight_feather,Australaves
Flight_feather,Cariamiformes
Flight_feather,Falconiformes
Flight_feather,Parrot
Flight_feather,Afroaves
Flight_feather,Cathartiformes
Season,UTC
Season,Twilight
Season,Ice-free_harbor
Season,Warm-water_port
Season,Russia
Chordate,Crinozoa
Chordate,Echinozoa
Chordate,Chromadorea
Chordate,Enoplea
Chordate,Secernentea
Chordate,Chelicerata
Chordate,Myriapoda
Chordate,Crustacean
Chordate,Hexapoda
Taxonomy_(biology),Genetypes
Taxonomy_(biology),Glossary_of_scientific_naming
Taxonomy_(biology),Identification_(biology)
Taxonomy_(biology),Incertae_sedis
Taxonomy_(biology),Parataxonomy
Carboniferous,Class_(biology)
Carboniferous,Cellulose
Carboniferous,Wood-decay_fungus
Carboniferous,Romer%27s_gap
Bird,Genome
Bird,Lists_of_birds_by_region
Bird,List_of_birds_by_population
Bird,House_sparrow
Bird,Snow_petrel
Bird,Antarctica
Bird,Biodiversity
Bird,Speciation
Bird,Extinction
Bird,Introduced_species
Bird,Ring-necked_pheasant
Animal,Vermes_in_the_10th_edition_of_Systema_Naturae
Animal,Insecta_in_the_10th_edition_of_Systema_Naturae
Animal,Pisces_in_the_10th_edition_of_Systema_Naturae
Animal,Amphibia_in_the_10th_edition_of_Systema_Naturae
Animal,Aves_in_the_10th_edition_of_Systema_Naturae
Animal,Mammalia_in_the_10th_edition_of_Systema_Naturae
Animal,Philosophie_Zoologique
Animal,Cirripede
Animal,Radiata
Animal,Infusoria
Megaannum,Rate_(mathematics)
Megaannum,Spacetime
Megaannum,Theory_of_relativity
Megaannum,Time_dilation
Holocene,Levallois_technique
Holocene,Lithic_core
Holocene,Lithic_reduction
Holocene,Lithic_analysis
Holocene,Debitage
Holocene,Lithic_flake
Holocene,Magdalenian
Holocene,Ferrous_metallurgy
Holocene,Microblade_technology
Penguin,Anatidae
Penguin,Duck
Penguin,Anatinae
Penguin,Diving_duck
Penguin,Mergini
Penguin,Oxyurini
Penguin,Anserinae
Penguin,Swan
Penguin,Goose
Penguin,Whistling_duck
Sun,Triple-alpha_process
Sun,Red_clump
Sun,Horizontal_branch
Sun,Asymptotic_giant_branch
Sun,Thermal_pulse
Sun,Tidal_forces
Earth,Parts_per_million
Earth,C4_carbon_fixation
Earth,Stellar_evolution
Earth,Red_giant
Earth,Astronomical_unit
Earth,Figure_of_the_Earth
Earth,Earth_radius
Earth,Earth%27s_circumference
Earth,Chimborazo
Flight_feather,Accipitriformes
Flight_feather,Mousebird
Flight_feather,Trogon
Flight_feather,Cuckoo_roller
Flight_feather,Bucerotiformes
Flight_feather,Coraciiformes
Flight_feather,Piciformes
Flight_feather,"Template_talk:Fins,_limbs_and_wings"
Flight_feather,Fin
Flight_feather,Limb_(anatomy)
Season,Arkhangelsk
Season,Kronstadt
Season,Baltiysk
Season,Vladivostok
Season,Sevastopol
Chordate,Turbellaria
Chordate,Trematoda
Chordate,Monogenea
Chordate,Cestoda
Chordate,Phylactolaemata
Chordate,Stenolaemata
Taxonomy_(biology),Phenogram
Taxonomy_(biology),Set_theory
Taxonomy_(biology),Taxonomy_(general)
Taxonomy_(biology),Virus_classification
Taxonomy_(biology),Quentin_D._Wheeler
Taxonomy_(biology),Philosophical_Transactions_of_the_Royal_Society
Taxonomy_(biology),Wayback_Machine
Carboniferous,Alfred_Romer
Carboniferous,Ecological_collapse
Carboniferous,Ichthyostegalia
Carboniferous,Temnospondyli
Carboniferous,Reptiliomorpha
Bird,Game_bird
Bird,Monk_parakeet
Animal,Le_R%C3%A8gne_Animal
Animal,Georges_Cuvier
Animal,Comparative_anatomy
Animal,Zoophytes
Animal,Karl_Ernst_von_Baer
Animal,Louis_Agassiz
Animal,Richard_Owen
Animal,Protista
Megaannum,Gravitational_time_dilation
Megaannum,Time_domain
Megaannum,Time_translation_symmetry
Megaannum,T-symmetry
Megaannum,Chronological_dating
Holocene,Grime%27s_Graves
Holocene,Prepared-core_technique
Holocene,Solutrean
Holocene,Striking_platform
Penguin,Freckled_duck
Penguin,Tadorninae
Penguin,Anhimidae
Sun,Tip_of_the_red-giant_branch
Sun,Planetary_nebula
Earth,Equatorial_bulge
Earth,Earth%27s_rotation
Earth,Oblate_spheroid
Earth,Center_of_mass
Flight_feather,Aquatic_locomotion
Flight_feather,Cephalopod_fin
Flight_feather,Fish_locomotion
Flight_feather,Fin_and_flipper_locomotion
Flight_feather,Caudal_fin
Flight_feather,Dorsal_fin
Season,Conscription
Season,Harvest_time
Season,Sowing
Season,Manoeuvre_warfare
Chordate,Gymnolaemata
Chordate,Polychaete
Taxonomy_(biology),Armand_Marie_Leroi
Carboniferous,Extinction_event
Carboniferous,Climate_variability_and_change
Carboniferous,Carboniferous_tetrapods
Carboniferous,Lagerst%C3%A4tten
Bird,Cattle_egret
Bird,Yellow-headed_caracara
Bird,Galah
Bird,Avian_range_expansion
Bird,Agriculture
Animal,Beef
Animal,Slaughterhouse
Animal,Animals_in_culture
Megaannum,Chronobiology
Megaannum,Circadian_rhythm
Megaannum,Dating_methodologies_in_archaeology
Megaannum,Time_geography
Megaannum,Carpe_diem
Megaannum,Clock_position
Megaannum,Space
Megaannum,System_time
Holocene,Tool_stone
Holocene,Uniface
Holocene,Yubetsu_technique
Holocene,Adze
Holocene,Stitching_awl
Penguin,Horned_screamer
Penguin,Chauna
Penguin,Anseranatidae
Penguin,Anatalavis
Penguin,Magpie_goose
Penguin,Galliformes
Penguin,Landfowl
Penguin,Gamebirds
Sun,Black_dwarf
Sun,Orion_Arm
Sun,Local_Interstellar_Cloud
Sun,Gould_Belt
Sun,Galactic_Center
Sun,Local_Bubble
Sun,Geminga
Sun,Perseus_Arm
Sun,Galactic_habitable_zone
Earth,Chimborazo_(volcano)
Earth,Ecuador
Earth,Topography
Earth,Mariana_Trench
Earth,Mount_Everest
Earth,Geodesy
Earth,Geoid
Earth,Mean_sea_level
Earth,Abundance_of_elements_on_Earth
Flight_feather,Fish_fin
Flight_feather,Flipper_(anatomy)
Flight_feather,Sarcopterygii
Flight_feather,Actinopterygii
Season,Rasputitsa
Taxonomy_(biology),Aristotle%27s_Lagoon
Taxonomy_(biology),James_A._Secord
Taxonomy_(biology),University_of_Chicago_Press
Taxonomy_(biology),Joel_Cracraft
Taxonomy_(biology),International_Association_for_Plant_Taxonomy
Taxonomy_(biology),International_Commission_on_Zoological_Nomenclature
Carboniferous,East_Kirkton_Quarry
Carboniferous,Bathgate
Carboniferous,Hamilton_Quarry
Carboniferous,Kansas
Carboniferous,Mazon_Creek
Carboniferous,Illinois
Bird,Bird_anatomy
Bird,Bird_vision
Bird,Egg_tooth
Bird,Yellow-wattled_lapwing
Animal,Domestication_of_animals
Megaannum,Tempus_fugit
Megaannum,Time_capsule
Megaannum,Time_complexity
Megaannum,Time_signature
Holocene,Axe
Holocene,Bannerstone
Holocene,Blade_(archaeology)
Holocene,Prismatic_blade
Holocene,Bone_tool
Penguin,Cracidae
Penguin,Cracinae
Penguin,Oreophasinae
Sun,Solar_apex
Sun,Hercules_(constellation)
Sun,Vega
Sun,Substellar_objects
Earth,Silica
Earth,Aluminum_oxide
Earth,Calcium_oxide
Flight_feather,Pectoral_fins
Flight_feather,Pelvic_fin
Flight_feather,Limb_development
Flight_feather,Comparative_foot_morphology
Flight_feather,Digitigrade
Season,Afghan_Fighting_Season
Season,Horae
Season,Indian_summer
Season,Persephone
Chordate,Clitellata
Chordate,Sipuncula
Chordate,Gastropoda
Chordate,Cephalopod
Chordate,Bivalvia
Chordate,Chiton
Chordate,Tusk_shell
Taxonomy_(biology),Encyclop%C3%A6dia_Britannica
Taxonomy_(biology),North_Carolina_State_University
Taxonomy_(biology),University_of_Wyoming
Taxonomy_(biology),Integrated_Taxonomic_Information_System
Taxonomy_(biology),Clive_A._Stace
